source_id,ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,ebpminrp_gspphot,ruwe,radial_velocity_error,rv_nb_transits,teff_gspphot,logg_gspphot,mh_gspphot,alphafe_gspspec,fem_gspspec,ew_espels_halpha,ew_espels_halpha_flag,nss_solution_type,has_rvs_spectrum,has_bprp_spectrum
1419240920415509376,260.43917257697956,53.420440892324905,4.230572544871939,0.044934615,18.469886333034403,2.428771906232365,5.1491556,0.3159,0.9575259,0.13015091,14,4458.25,1.7261,-0.0108,0.11,-0.15,-0.12541635,1,,True,True
850196545840227328,159.77289080580104,53.667946529632836,6.779301427465505,0.053424064,-89.86992459465914,-79.4481239564221,5.159852,0.1964,0.8776627,0.120606616,23,4723.22,2.2284,0.1575,-0.01,-0.15,-0.10583887,1,,True,True
4236110752105660032,301.0964463044536,-0.7098333876187539,7.4356086584750525,0.06520614,-3.4413916799682296,-118.10065185488934,5.2150507,0.3742,1.0481564,0.11737113,20,4823.4756,2.3141,0.0552,0.19,-0.19,-0.08289671,1,,True,True
1792369296632990848,320.26948860809955,23.855437709743033,11.681043812314174,0.09271464,242.9793301496751,-119.43961629168041,5.2896385,0.0981,1.1190808,0.12173966,19,4865.8057,2.6963,-0.0807,-0.03,-0.19,-0.086284265,1,,True,True
2768591448634694912,1.4250386163348494,13.396241805911085,8.52596870276476,0.059674874,43.46064871905713,-5.923787703606462,5.311919,0.0283,0.84415084,0.12162388,20,5088.4263,2.6434,-0.277,-0.04,-0.23,-0.041471697,0,,True,True
2278464551206789504,318.9272998256227,77.0123621575281,3.9998175365212303,0.03448718,21.827333907948816,14.67767748633949,5.3172903,0.442,0.72095996,0.12770411,18,4467.141,1.624,-0.1002,0.12,-0.04,-0.18271026,1,,True,True
1044566355973270400,134.15568954886737,64.60342756603522,10.696925799366609,0.12364756,-32.10551076091936,-89.94789611783253,5.321272,0.0004,3.205032,0.15628685,47,4960.7856,2.3287,-0.77,0.01,-0.17,-0.07010563,1,,True,True
1603662211901473408,217.15545885405712,49.8446422809974,10.589485564567772,0.04212116,-303.94255395778237,-46.836337532020735,5.337401,0.2448,0.9989143,0.12222619,20,5650.342,2.9045,-0.0762,0.22,-0.16,-0.042846438,0,,True,True
3443049576380598400,87.74211673958176,27.967914114284028,8.523288339787435,0.080135785,-1.8038856865296717,11.729353112201494,5.33841,0.0567,1.0634156,0.11743475,17,5053.539,2.6988,-0.0774,-0.03,-0.2,-0.03515643,0,,True,True
3738318338775659648,202.30389928395843,10.818145824077433,11.21464207213881,0.0822659,-59.62647324434498,-36.75782942306545,5.3575716,0.0965,1.2376494,0.121011786,20,4871.865,2.6293,-0.094,-0.02,-0.24,-0.07339991,1,,True,True
1859271143221902592,309.7478438956929,30.33398025045962,8.83514591279184,0.042752087,-27.54747418454194,-64.50815291878763,5.380294,0.0911,0.9447788,0.119545005,27,4832.214,2.5615,-0.0699,-0.01,-0.1,-0.09110019,1,,True,True
469395399534137728,64.2839662057793,57.860204496660614,12.020656712826446,0.1939017,29.108314265106657,-25.94249107473842,5.4106274,0.0103,4.208728,1.017361,33,4603.719,2.4862,-0.2191,-0.08,-0.16,-0.06950245,1,,True,True
357623445496975872,29.639656139643364,49.20453820535307,12.693960390376622,0.06714581,7.051095980348402,41.68618626798036,5.417739,0.1232,1.1597016,0.11722866,18,5020.908,2.8061,-0.1589,0.05,-0.15,-0.067367084,0,,True,True
4575302701925636480,259.702432400075,28.822935206704184,9.96151852773342,0.036119357,47.04685739611864,-7.0780151673585685,5.423873,0.0671,1.0101123,0.124228306,18,5010.346,2.7026,-0.1556,-0.04,-0.15,-0.06353475,0,,True,True
166534337543253120,65.04143879504805,31.953118041361908,5.577383654906032,0.041308906,-1.638972302393424,-12.973047839581128,5.4243217,0.8096,0.980377,0.13143794,16,4763.337,1.9329,0.1379,0.12,-0.02,-0.1766254,1,,True,True
2006866663560075776,338.4200043573421,56.624921613796715,9.45063101340411,0.03709858,78.1937888706504,41.39348939110671,5.4703355,0.05,0.9728302,0.11858949,16,4998.7905,2.7085,-0.0977,-0.12,-0.2,-0.08498868,1,,True,True
675727793092702080,125.0876832434835,20.747518755955856,8.16529723293975,0.04136737,63.166003524072764,-45.55134488685061,5.4872103,0.0294,0.8358833,0.12418554,15,4568.0933,2.1677,-0.3111,0.01,-0.16,-0.088710934,1,,True,True
4037358426191922688,269.7320952132936,-36.85831292946056,8.99068198172802,0.04207389,11.480159310464924,13.87082839006099,5.4902577,0.1616,0.59826446,0.12511893,21,5340.137,2.7846,-0.1105,0.06,-0.12,-0.055476047,0,,True,True
1693159194226600192,181.3158756560387,76.90532315922019,9.92796132788787,0.038311627,147.18288367879012,-92.46391215784335,5.5010715,0.1148,0.8869742,0.12978916,13,4942.6973,2.591,-0.2091,0.04,-0.18,-0.07400326,1,,True,True
373069831518646528,17.577273220838322,42.08128926565274,18.814462373487608,0.03763082,-135.56907371694862,-41.79023690463785,5.5214458,0.0,0.8267089,0.123976335,15,5779.7017,3.487,-0.4289,0.17,-0.18,0.060256496,0,,True,True
1112863173567966336,100.13445167095949,71.74883533862031,4.124825815872923,0.03760964,4.653391292224948,11.103058172739114,5.5223527,0.1594,1.0444758,0.11668124,21,4755.697,2.1352,0.0621,-0.09,-0.12,-0.07717625,1,,True,True
2527541872345889792,10.176476861935194,-4.351903771814803,5.262333375340565,0.05015078,-16.043652161874373,-14.284901604970939,5.5819087,0.1688,1.1565549,0.122931905,26,4937.6826,2.2945,-0.1652,0.05,-0.13,-0.074840486,1,,True,True
1357489495541554688,251.29908456751548,43.21695082447461,4.479181974456865,0.027473157,-9.934329721511913,-49.74697272849662,5.5820527,0.2293,1.1615851,0.13121223,17,4415.656,1.8159,-0.0448,0.1,-0.16,-0.07901764,1,,True,True
1004358968092652544,97.69602304387136,58.16112834050636,18.218259854179408,0.048567656,-30.69060465334944,-338.61232485343965,5.609718,1e-04,1.2065383,0.11976793,26,4877.7285,2.9234,-0.492,-0.04,-0.21,-0.07258702,1,,True,True
1033475857061476608,123.45890827880385,56.45209153148502,6.089912268057773,0.04542872,-24.511659016302044,-35.90602245318586,5.612003,0.0,1.1034838,0.1532434,17,4834.191,2.3114,-0.248,-0.13,-0.25,-0.0738043,1,,True,True
2559260652502356608,20.654266606916607,1.7261351839779722,3.6482764636980805,0.03534474,66.153935426222,-44.47347419068747,5.6122274,0.4829,1.0325218,0.12586208,22,4566.9,1.7217,-0.2177,0.08,-0.13,-0.19908449,1,,True,True
2069603800593460224,310.0127324527157,43.458623680242965,6.5338217358390045,0.022842247,-70.37603913071656,-57.13307989316553,5.616895,0.2128,0.9840886,0.123440325,20,4855.3325,2.4321,0.0217,0.04,-0.16,-0.09124014,1,,True,True
4027931110281084416,179.823045236671,33.16695770113267,5.7625807153324935,0.041106027,-1.0586994043535813,-10.065672053404782,5.6219025,0.1683,1.1426357,0.16328628,20,4829.342,2.3155,-0.0703,0.04,-0.14,-0.078752466,1,,True,True
5148062498087925248,30.74416035787405,-15.30589310833109,7.047514849886167,0.042985573,26.108537674317116,8.337981522820767,5.626321,0.0474,0.94442487,0.124487884,14,5039.571,2.642,-0.0974,-0.05,-0.2,-0.05357373,0,,True,True
1597757387783227008,233.81735191169977,53.92215081741584,8.81144441439755,0.04598376,-18.844771453776787,2.0969026466394274,5.629723,0.0656,1.7544007,0.12724489,20,4633.8066,2.402,0.0342,-0.03,-0.11,-0.09668908,1,,True,True
1762381079059254400,310.31748960640795,14.58287641788969,6.617762919425825,0.039717007,-9.462014389032296,-0.3444951786362983,5.639522,0.1933,1.0690916,0.12133361,16,4759.2305,2.4459,0.1748,0.04,-0.15,-0.0895624,1,,True,True
3208587277330249856,78.20063354346843,-6.057326650343134,8.015840787260867,0.040573828,21.540763141955175,-30.88008491040984,5.6570015,0.0434,0.97217834,0.11742937,36,5025.6987,2.6813,-0.1482,-0.07,-0.2,-0.045896042,0,,True,True
3202157848727653760,64.33002155101678,-6.472199007199522,4.161149183192083,0.029052718,-15.51128619324218,-5.657831080317062,5.6745934,0.0541,0.8382061,0.12044352,20,4887.598,2.2433,0.0056,-0.09,-0.13,-0.04574204,1,,True,True
4236276194243977344,302.00810615195473,-0.6784855636592437,21.535668345288148,0.040193528,115.43545096801255,-67.71155502719736,5.6894164,0.0264,0.99279857,0.119557306,19,4772.042,3.0999,-0.0219,-0.04,-0.22,-0.054074213,1,,True,True
4921421918602162688,8.889088567969436,-54.82209777584097,13.86046705856301,0.01981386,22.837651422392987,-50.86424417905762,5.763479,0.1827,0.887575,0.117410734,25,5140.3516,3.033,-0.0514,0.1,-0.2,-0.04877365,0,,True,True
1478371380150987520,212.8128835649306,32.29606042953279,8.047781371609574,0.023501847,-22.79701070322279,37.84421497312874,5.779441,1e-04,1.0558472,0.12200252,19,4373.9243,2.0956,-0.1,-0.09,-0.18,-0.08092032,1,,True,True
1501230643506053632,202.81511725769,42.10627608626053,13.104472331047821,0.026123757,-96.12706624532485,27.58965964475045,5.7869215,0.0,0.93602765,0.117795505,36,4664.472,2.6516,-0.1838,-0.09,-0.23,-0.07125795,1,,True,True
157092247079651456,76.06074721104441,30.49450671603564,4.568974509470986,0.030506255,8.692175636103125,-17.125121084339288,5.7911344,0.2783,1.146167,0.11820965,41,4936.7095,2.2521,-0.0514,-0.11,-0.17,-0.07802177,1,,True,True
2853679286254061696,1.2338857504010647,26.648702463981575,5.9632151557320885,0.06581021,111.92543321689509,-15.396158068162919,5.8025413,0.0651,2.4160707,0.20654722,31,4234.103,1.6418,-0.3029,0.01,-0.2,-0.077370815,1,,True,True
2191950853167526272,320.1389695969689,60.75632318606342,8.160670373694366,0.036648344,-43.291893645506335,-18.99862042981128,5.8461475,0.0409,1.2199953,0.12252632,21,4851.9565,2.5347,-0.2431,0.01,-0.21,-0.08231339,1,,True,True
4633431991899353856,23.412525808886333,-78.5054298615329,8.354347081544331,0.023261903,-30.806750439323615,-137.26659821215026,5.8537464,0.1013,1.0174577,0.1495052,8,5061.3105,2.6993,-0.2464,0.05,-0.17,-0.013451001,0,,True,True
1969079610002745728,319.1234093687202,42.25172523957307,4.170969969654908,0.019287426,-0.2174945543493907,-14.603474671070057,5.8567567,0.1806,1.061891,0.12004693,24,4723.127,2.1844,0.1219,-0.04,-0.12,-0.07659571,1,,True,True
5723917007169042816,125.69502086821115,-13.055001137833445,8.094852176339522,0.023523415,-38.633316411994954,-46.86724388156345,5.859441,0.0377,0.9056364,0.11898348,20,4862.0063,2.49,-0.2506,-0.03,-0.16,-0.07223526,1,,True,True
2153625661689553408,283.4431298230817,57.48648709661544,5.450080999466184,0.017424831,21.036659737728943,-15.783391949151818,5.864479,0.2145,0.9027992,0.12596822,13,4792.336,2.3763,0.2105,0.06,-0.12,-0.079375885,1,,True,True
1640438603811339008,232.33761566688497,62.09948449912386,4.748907754275355,0.022152895,-28.872240571060306,-10.10271632738067,5.871527,0.1953,0.9842839,0.11997335,25,4463.5376,1.9813,0.0803,0.05,-0.25,-0.119704716,1,,True,True
1085344665266177920,120.62824628496067,63.09025825509534,7.744737448579894,0.16580786,-10.456595814481322,-18.155600071694977,5.894182,0.1713,6.8693976,2.046859,23,6099.3467,2.8766,-0.0385,-0.08,-0.58,-0.009542614,0,,True,True
3316311138787345664,88.5659377885543,3.2254098836523455,7.578189178131875,0.021530218,61.57714883042747,-52.09271362798114,5.9031096,0.205,1.0001508,0.116498694,18,4665.491,2.4868,0.2172,-0.03,-0.2,-0.06529939,1,,True,True
961506567552649984,90.07853802464847,44.59184155449183,8.63811294661954,0.027513895,-32.54535714541225,-38.56477516685905,5.90334,0.0086,0.8788957,0.11947212,16,4499.667,2.223,-0.3421,0.02,-0.15,-0.05547459,1,,True,True
2888135575488124800,86.82783518250098,-35.67380654003755,5.72991145001001,0.02205675,-4.493930002218105,60.198920917116865,5.931693,0.1937,1.0722665,0.12875493,12,4813.321,2.4344,0.1333,0.05,-0.18,-0.062853366,1,,True,True
2181544426593974400,307.83842870575455,52.30980004878223,8.61186230261487,0.020044956,40.990225510600645,62.254688538245375,5.9352603,0.0721,0.9944555,0.12071028,14,4917.3916,2.6891,-0.0833,-0.05,-0.16,-0.05289586,1,,True,True
1060651214654122112,170.22470781813297,67.10051157395567,7.4372498599857115,0.10257972,48.2263029757833,-53.62177455282167,5.935959,0.0338,4.8306923,0.31090558,16,4830.5884,2.5316,-0.2443,-0.08,-0.25,-0.06506461,1,,True,True
2063197186858948992,309.3483416380228,38.32847274092904,9.25453436616051,0.02168385,13.164456726545865,-43.60877388067741,5.945679,0.0513,1.089761,0.13512284,22,4851.7437,2.4062,-0.4735,-0.02,-0.16,-0.025177924,0,,True,True
2994131313904384256,90.64093793029397,-14.4971020582503,8.193232776521047,0.028910948,11.585649647987802,12.14862459004482,5.9561973,0.0568,1.0260668,0.121361814,20,5065.4688,2.7554,-0.2101,-0.02,-0.2,-0.021242213,0,,True,True
2483442385100118656,20.144042721025436,-3.2469754964010495,7.876103609509464,0.027459545,-1.641203222888524,3.6086359121016347,5.9886155,0.0205,0.8239912,0.12204297,15,4832.6226,2.3123,-0.2514,0.0,-0.17,-0.045512248,1,,True,True
214878111469201664,87.73611430151753,51.51444192101514,11.44336343637767,0.19155513,177.28391898693715,-28.952362281182168,5.9926805,0.1501,5.772761,0.4166192,21,4954.3135,2.9262,-0.0995,0.06,-0.21,-0.073021546,1,,True,True
2205585660645440000,337.0813007415497,64.08501496689826,8.163540045166753,0.015776236,9.367697864580466,-31.510986606107156,5.9974713,1e-04,0.91017985,0.123992324,17,4601.885,2.3487,-0.2116,-0.0,-0.13,-0.054835893,1,,True,True
1227200425666121856,213.6479236962376,13.975804031762303,6.379604026229571,0.023305967,-94.9272546869977,79.80143132842646,6.0013037,0.0455,0.99977714,0.12829569,15,4228.514,1.7234,-0.2637,0.03,-0.25,-0.09116358,1,,True,True
1580115929873555200,190.7667277365172,61.15551058288535,6.128195441328404,0.018166607,-51.34720548872191,20.07623769093941,6.005417,0.1707,0.9070207,0.12116558,19,4677.0957,2.4342,0.2532,-0.01,-0.15,-0.0711458,1,,True,True
4801768974458903040,87.39216808496376,-44.87536460176007,1.8757568845881907,0.0474039,-3.918541357041409,6.475895911010612,6.017509,0.2257,2.5712895,0.13092373,13,4854.3115,1.6632,0.121,-0.04,-0.04,-0.08623779,1,,True,True
2133597988670827776,286.290945167217,49.92318682647122,4.635171494160532,0.15730356,-8.304640660241393,5.10567372711569,6.0254774,0.1721,7.319789,2.410578,11,4535.202,2.0906,0.1793,-0.05,-0.15,-0.091216445,1,Orbital,True,True
765568407160116096,168.41696989688836,41.088906980707804,8.223183431291238,0.032005988,-13.680224157043249,16.012191154970914,6.0370784,0.0002,1.093063,0.11828749,14,4530.8496,2.3469,-0.2294,-0.06,-0.13,-0.070667684,1,,True,True
898666832324034688,113.35346163777247,37.1879191785683,5.99415765358639,0.020180553,1.0163345690450538,5.300855132807321,6.051356,0.1358,1.045256,0.12112234,14,4708.275,2.484,0.285,-0.07,-0.15,-0.07594048,1,,True,True
3225773709225508736,71.37569807929303,-3.2547165420992292,5.812500966407835,0.26966718,15.079616045486462,-12.764435038060506,4.00829,0.0007,2.789779,4.726684,20,13761.512,3.3358,-0.2437,,,0.087538525,0,,True,True
4695167130257543424,39.89838786398462,-68.26694674585823,21.323382292237085,0.20169362,87.28486317827134,-0.013027394420028537,4.112274,0.0,2.626858,2.3035805,13,10426.348,4.0317,-0.5397,,,0.28842896,0,,True,True
4939205900704478592,36.74646913494038,-47.703866097379695,6.20522299818747,0.13830556,19.230415345798953,-5.723666552919798,4.201355,0.0,1.2378563,0.83574307,23,13468.603,3.5513,-1.3297,,,0.11269277,0,,True,True
4447348307551626624,253.5017194336191,10.165206239842995,13.187038309111976,0.13774961,-54.32228426251399,-34.90755761600064,4.326058,0.0003,1.1066012,0.46509776,18,11631.806,3.8171,-0.9562,,,0.21659455,0,,True,True
4900927434176620160,7.886938172552418,-62.95846123879345,22.8384130501729,0.0861216,84.01118322562563,-54.850470874010625,4.3299294,0.0,0.8390588,0.45469254,17,10567.437,4.263,-0.1543,,,0.26224053,0,,True,True
2099679223187100800,288.4395266225376,39.14595982166891,2.910665153856131,0.11249946,-1.476466222886846,-1.3926542614114714,4.358041,1e-04,1.0199928,0.9840725,14,14083.148,3.2993,-0.3986,,,0.07770876,0,,True,True
2290599311287582464,302.2225209056655,77.7115303856395,10.178753237454448,0.0958092,11.22823746778035,24.614892968850352,4.382442,0.0233,0.86844385,1.2624664,10,10344.182,3.6173,-0.3677,0.7,,0.19433397,0,,True,True
5251098523021221376,144.83715413470756,-61.327959045828244,14.479066133963688,0.077902645,-42.41181512547559,20.41366992478969,4.4816127,0.0002,0.7907262,0.77651215,20,11127.307,3.9461,-0.8579,,,0.29454106,0,,True,True
375010813139050368,12.453654360590372,41.07882781020357,5.786825755748686,0.18569402,21.711122094797926,-18.694091886370103,4.4909096,0.0004,1.1415453,4.516626,18,13274.97,3.5891,0.7347,,,0.108065955,0,,True,True
1053778957742409984,156.03259900576703,65.56632923065649,9.631815189569654,0.09529867,-8.964748761295624,-21.008931384009944,4.911254,0.0114,1.2894188,7.2791224,21,10276.215,3.676,-0.58,,,0.2463613,0,,True,True
5069213731825915648,38.46118640813291,-28.232354503351555,6.714599807455306,0.15777232,-13.843233922777348,-3.790118783643381,4.925496,0.0006,1.79901,0.22825836,46,10196.3955,3.4991,0.1751,,,0.27954754,0,,True,True
1320255698202371072,240.36049337660566,29.851029766428226,8.770074024231864,0.08572857,-37.817034887976845,-7.0156074358807725,4.954191,0.0083,1.1489977,0.1708568,25,10514.106,3.6823,-0.5947,,,0.24659404,0,,True,True
2956064297206301312,78.85160364955996,-26.94363776454993,11.920674884521347,0.06385686,10.579133144631859,-29.16879857672696,5.041214,0.0004,1.0159521,0.38439235,22,11157.978,3.9887,-0.8372,,,0.28778678,0,,True,True
418030923572427520,9.03480008335226,54.16844144321516,6.6398293355234275,0.08158605,22.953859600823,-1.9050351731558763,5.055149,1e-04,0.9316702,0.34138477,52,12087.365,3.7024,-1.0298,,,0.18126526,0,,True,True
1556189972738829184,199.5602148601814,49.68213630008292,11.698392269536347,0.089754306,-35.16081939362707,16.342170332416774,5.128485,0.0014,0.9169419,0.84520656,20,10583.03,3.9022,-0.9722,,,0.26911423,0,,True,True
5334154806761557504,174.5296571517809,-61.826468245590355,10.382663306025657,0.14089195,-67.21713716132793,14.170373451465704,5.1487885,0.0855,1.7292979,0.7019084,14,11027.404,3.9915,0.7936,0.95,,0.20751859,0,,True,True
5240584404406985472,168.18787777972287,-64.16974512297699,10.239827263175323,0.065946475,-47.51881993948767,5.545145049229747,5.2037106,0.0241,0.93184954,0.5605322,16,11204.653,4.0859,0.7879,,,0.23584378,0,,True,True
5647071417958187392,129.46718497545245,-26.25505526817657,13.219808279242624,0.07723379,-23.876057691647052,-12.406953670951808,5.2303495,0.0029,0.97446615,0.44919902,34,10415.615,3.9967,-1.3073,,,0.2793158,0,,True,True
2949098787968203520,101.71287335558314,-14.425935500431248,3.629832267729949,0.1284897,-2.4623437650375406,8.996085455604335,5.2448726,0.0891,1.3390275,1.900064,14,10316.54,3.2709,-1.4789,,,0.094763674,0,,True,True
2304182888391818240,333.2977684583711,86.10817865829598,12.86478886906682,0.16619103,60.55351585872883,39.468240418964605,5.250244,0.0189,2.5988035,0.48740035,17,10134.975,3.9492,-0.8666,,,0.33291787,0,,True,True
1139165175331616768,121.19537462771487,79.47939124529734,9.56997757429851,0.08763899,-28.92226031410518,-50.08460625475559,5.3738437,0.0124,1.3795519,0.2656794,17,10463.412,3.8454,-0.9565,0.46,,0.3149861,0,,True,True
5266581089830743296,102.86247891336353,-70.96329646057889,5.6081789952077985,0.1294765,2.9883275152060547,25.63564061572002,5.3810263,0.0124,2.0921159,0.8256644,16,11462.326,3.6922,0.7941,,,0.1533986,0,,True,True
2077959092540451456,294.8604894127043,42.81840847824098,6.168932850700845,0.2448932,17.080148280819714,33.09108835902174,5.383299,0.0404,2.544902,3.6970973,15,10276.994,3.3801,0.6066,,,0.21725795,0,,True,True
2221245661158478336,321.9421284159755,66.80900655698566,4.34846907050676,0.06862508,-11.445520730957035,-20.3458411214129,5.396388,0.0362,1.0814284,1.0085979,19,11879.173,3.5889,0.7906,,,0.11789466,0,,True,True
1643563042195991424,241.5815679864761,67.81041603789089,12.530220108468713,0.07532769,-35.56875887341994,63.18563184508403,5.4261904,0.0275,1.1108106,5.7162085,5,10278.348,3.9882,-1.2913,,,0.2793804,0,,True,True
65287458566524928,56.20099235353907,24.28926774500748,7.385246890845397,0.0723769,19.84914439143686,-44.96559622643841,5.4413247,0.1149,0.9633128,0.8177306,14,11576.752,3.8951,0.7671,,,0.18952239,0,,True,True
1704123214941238656,242.70632973891884,75.8776197411546,5.627321264214415,0.07915975,-1.2128800997091798,13.03346665082549,5.4570007,0.0049,0.8860731,2.0528347,11,10969.02,3.7005,0.7255,,,0.1770423,0,,True,True
49415527182759296,64.85887727127862,21.142114709520815,11.929966847767933,0.08434145,28.816245346467376,-42.87588039037422,5.4806013,0.0098,0.93686914,1.8459066,22,11544.347,4.0884,-1.4741,,,0.21670002,0,,True,True
4703064819200500096,5.1626189514475564,-69.6248971362449,10.084709723134344,0.05851304,-4.4650524037942585,4.860778591752128,5.4876304,0.0106,1.0401269,0.75224006,19,10421.495,3.8801,-1.1036,,,0.2783512,0,,True,True
314142055583243904,15.70464916108517,31.804124439478883,8.45353109123147,0.09580947,15.146493370809365,-30.878292285427463,5.4898953,0.0089,0.94258547,1.2496084,13,10666.685,3.8609,-0.8114,,,0.31821406,0,,True,True
1820154058573970944,299.43941003816497,16.789243268044146,7.559561509906978,0.059982713,11.609295982778994,18.60518330037249,5.526459,0.0134,0.7486575,0.3378119,23,10500.978,3.7761,-0.4434,,,0.27878037,0,,True,True
5309205822766572032,145.92546839883366,-53.891134685397844,9.354857303886162,0.051291347,-67.45061457604284,33.100868235301135,5.5429454,0.0062,0.878441,0.4842354,23,10117.907,3.8398,-0.9827,,,0.32786536,0,,True,True
2871009135696800896,351.2118909850769,32.38489042146979,7.086223697756075,0.066495046,16.88162933759116,2.1968466254074013,5.5451593,0.0026,0.7737443,0.39893374,23,11022.611,3.7521,-0.7744,,,0.26613587,0,,True,True
523449792035598848,17.856959709416582,64.20259345453005,8.020187755294987,0.06265227,40.49706931628119,-18.99477088904164,5.5467505,0.0025,0.9419011,0.4071917,22,10560.257,3.7903,-0.8413,0.2,,0.21680678,0,,True,True
2349591516026681088,12.00456722813321,-21.722548737168974,8.962688455961388,0.13690841,27.110994941427446,-5.047455076212977,5.559137,0.0024,1.6836964,0.7617127,17,10657.085,3.8158,-0.9258,,,0.2111158,0,,True,True
1588975588412216576,226.3572053251079,48.15109790409605,12.484766798802623,0.0410369,-65.80889386746671,28.730638237183,5.5793777,0.0287,0.8644411,0.29586264,17,10239.105,4.1053,-0.5528,0.44,,0.33099255,0,,True,True
1562168842092340352,203.5302901144574,55.348408099621295,10.830013036145383,0.05575233,-19.066097437766068,-5.966318691679572,5.5928698,0.0018,1.0112944,0.6009724,16,10000.329,3.9356,-1.1729,,,0.35379425,0,,True,True
5221286296008492416,125.00195222117654,-71.50522466239866,7.903744861947561,0.06755718,-17.543711716779516,34.55544799047386,5.6079783,0.0065,0.9886947,0.558347,15,11396.27,4.0342,0.792,,,0.19191578,0,,True,True
1901075056335332608,337.50772629854083,32.57257698564866,8.243516235251409,0.04981055,31.4879122826718,-13.835622121545317,5.623025,0.0222,0.84783584,0.38214904,27,10114.32,3.7821,-0.8324,,,0.32918027,0,,True,True
1808075236135604736,300.8750865639461,16.03121591396276,4.9545619760605275,0.055007517,5.420442384264694,-8.188521893596162,5.6406007,0.0452,0.82304764,0.7426485,31,12043.517,3.7472,0.7979,0.44,,0.13716199,0,,True,True
2066350345686053888,310.48544946393605,41.71687988859877,2.7093416877807157,0.062107746,4.484739001766199,1.2159949766590779,5.648362,0.01,1.1342546,5.23688,20,12306.218,3.2754,-0.8492,,,0.1125007,0,,True,True
1735906350890358144,311.9514244077184,6.008150170929363,6.926473049885458,0.048863232,8.255439019747493,-13.161551746281262,5.64929,0.0745,0.7123077,3.7176332,11,10668.266,3.6944,-0.6741,,,0.30441922,0,,True,True
4320279260621065472,289.11164226654927,14.544640572436991,8.259876339195344,0.24138366,0.05056125054648153,6.4601557595366605,5.661993,0.0351,3.4302795,0.57863104,24,10106.672,3.6643,-0.2655,,,0.24646112,0,,True,True
1893599923453399040,331.3946293657266,28.963936662046244,10.29219845508068,0.06424713,30.007875569450803,-9.694835438644557,5.679202,0.0062,1.1255262,1.3473694,17,10805.566,3.9975,-1.0892,,,0.28926975,0,,True,True
5506275586760552320,114.18295516150712,-48.83016147526714,6.97103061286832,0.047155626,-6.689235377129176,1.0227765481148132,5.6797733,0.0291,0.87607473,0.383791,12,10117.441,3.6853,-0.5832,,,0.24694557,0,,True,True
358011366943014016,28.039174550803402,50.792663519050784,6.8219470152838495,0.10924539,17.531751170400725,-29.09020401583419,5.683458,0.0174,1.1739091,7.076235,11,11217.837,3.7374,-0.7422,,,0.2587748,0,,True,True
2243143328580355584,304.90315641844376,62.25753151911772,7.883668642144465,0.06539148,13.237615400200466,19.744512891148734,5.7000203,0.0969,1.383678,7.603841,22,11306.186,4.0214,0.7753,,,0.26319894,0,,True,True
1953588728112369408,325.8570794217269,38.28357213367722,11.714499948640544,0.042233035,34.3848006140147,-4.262703652072172,5.7041106,0.0191,0.96804255,0.6563671,26,10143.3125,4.0272,-1.2163,,,0.40010327,0,,True,True
1962740066469924096,330.7359561367581,44.64971783282816,6.168526980983067,0.05273763,-20.889710044846233,-32.27352396879634,5.7125034,0.1567,0.96443725,4.3495684,8,12064.057,3.8872,0.7888,,,0.2294948,0,,True,True
2160077939517532544,279.3895693485053,62.526796257437056,7.7878520566712615,0.08748284,-8.98530679730596,49.57794402980081,5.7176337,0.0259,1.2965407,0.40098223,10,10606.051,3.8207,-0.9337,0.44,,0.2999759,0,,True,True
1915667396702502400,343.9355475039743,36.35139360562944,4.5693880914983955,0.097229674,17.72416002929634,-0.5026164834126976,5.7185454,0.0685,1.0370076,0.32001787,42,11346.453,3.5404,-1.4466,,,0.16862978,0,,True,True
2967287596507432704,85.84038633601946,-18.55753511737535,14.14696137890998,0.045417793,19.371946086083316,-13.42403449044711,5.72955,0.0037,0.98228127,0.3457554,20,10100.16,4.2928,-0.1593,,,0.44976896,0,,True,True
2891625425395496576,94.92067822842506,-34.396584378135636,7.950814076658907,0.04164402,4.659811642822391,1.4557559014004684,5.7410297,0.0002,1.0061804,0.5657611,19,11486.175,3.9691,-0.793,,,0.22777997,0,,True,True
2171316219676385664,323.23592286366915,49.97768092470828,6.98183081813192,0.09940677,17.756830470116252,10.80317086908595,5.7456656,0.0277,2.3339834,0.6769648,23,10470.791,3.7715,-0.7811,,,0.30013987,0,,True,True
5616608829834868992,111.3552388181545,-25.217765262362363,2.232914281218447,0.046395104,-8.855155005832467,-0.03947739413931809,5.760267,0.0,1.0091325,0.29278016,32,11612.651,3.0012,-1.1814,,,0.1329692,0,,True,True
429451138534730368,1.2757673770864828,61.31397922120094,4.733662541265871,0.053797547,14.980792217486206,2.0542824203215577,5.7756515,0.0756,0.9855013,0.5445908,15,12049.442,3.7196,0.6841,,,0.18186682,0,,True,True
4807662288064531456,84.68128109200116,-40.7072423766139,6.713141125902129,0.06531688,-14.36308145569089,15.273834849905164,5.7887163,0.0234,1.4438345,0.86832994,14,12173.029,3.8713,-1.1572,,,0.2538691,0,,True,True
